"Elijhaa Penny, Ari",TB,17th,5,1,1,0,1,6,0,0,0,0.3,3000,0.11,Sun 4:05,,,,,,,,,,,,,
"Senorise Perry, Mia",@Atl,24th,4,0,0,0,0,0,0,0,0,0,3000,0,Sun 1:00,,,,,,,,,,,,,
"Jay Prosch, Hou",Cle,7th,5,0,0,0,0,0,0,0,0,0,3000,0,Sun 1:00,,,,,,,,,,,,,
"Stevan Ridley, Min",GB,19th,--,--,--,--,--,--,--,--,--,0,3000,0,Sun 1:00,,,,,,,,,,,,,
"Aaron Ripkowski, GB",@Min,2nd,5,2,6,0,2,8,0,0,0,0.7,3000,0.23,Sun 1:00,,,,,,,,,,,,,
"Anthony Sherman, KC",Pit,31st,5,0,0,0,1,11,0,0,0,0.4,3000,0.14,Sun 4:25,,,,,,,,,,,,,
"Lawrence Thomas, NYJ",NE,32nd,--,--,--,--,--,--,--,--,--,0,3000,0,Sun 1:00,,,,,,,,,,,,,
"Jordan Todman, Hou",Cle,7th,5,0,0,0,0,0,0,0,0,0,3000,0,Sun 1:00,,,,,,,,,,,,,
"Dan Vitale, Cle",@Hou,12th,5,0,0,0,0,0,0,0,0,0,3000,0,Sun 1:00,,,,,,,,,,,,,
"Terron Ward, Atl",Mia,9th,2,0,0,0,0,0,0,0,0,0,3000,0,Sun 1:00,,,,,,,,,,,,,
"Terrell Watson, Pit",@KC,3rd,5,3,5,0,0,0,0,0,0,0.1,3000,0.03,Sun 4:25,,,,,,,,,,,,,
"Derek Watt, LAC",@Oak,18th,5,1,0,0,0,0,0,0,0,0,3000,0,Sun 4:25,,,,,,,,,,,,,
"Fozzy Whittaker, Car",Phi,5th,5,3,13,0,3,34,1,0,0,2.7,3000,0.91,Thu 8:25,,,,,,,,,,,,,
"Andre Williams, LAC",@Oak,18th,1,0,0,0,0,0,0,0,0,0,3000,0,Sun 4:25,,,,,,,,,,,,,
"George Winn, Ind",@Ten,13th,--,--,--,--,--,--,--,--,--,0,3000,0,Mon 8:30,,,,,,,,,,,,,
